,video_url,lat/lon,video_title
661,https://www.youtube.com/embed/98VAvXHBrXE,"['126.9993404', '37.5701527']","Walking around Gwangjang Market (광장시장) in Seoul, South Korea"
662,https://www.youtube.com/embed/W2prOMrfv-c,"['127.0071915', '37.5779788']","Walking around Ihwa Mural Village (이화 벽화마을) in Seoul, South Korea"
663,https://www.youtube.com/embed/TeQxnfR8r9o,"['126.9836531', '37.5824075']","Walking tour of Bukchon Hanok Village (북촌한옥마을) in Seoul, South Korea "
664,https://www.youtube.com/embed/Ib0hBP2iFqc,"['123.3685924', '9.8531954']","Lambug Beach in Badian, Cebu | Virutal Walk | Philippines"
665,https://www.youtube.com/embed/e6Xo6sGDrO8,"['120.5992743', '16.410921']","Walking from Session Road to Burnham Park in Baguio City, Philippines"
666,https://www.youtube.com/embed/1z49kg0EOho,"['120.9747258', '14.5895972']",Intramuros Historic Walled City in Manila | Walking Tour | Philippines 
667,https://www.youtube.com/embed/sMp88D9au-w,"['120.9794171', '14.5831177']",Walking tour of Rizal Park (Luneta) in Manila | Philippines
668,https://www.youtube.com/embed/1VFUKX1_1Jg,"['120.9747425', '14.6109748']","Walking around Divisoria in Tondo, Manila, Philippines"
669,https://www.youtube.com/embed/yK3IHeI8C_4,"['120.9750065', '14.601192']","World's Oldest Chinatown - Binondo, Manila | Walking Tour | Philippines"
670,https://www.youtube.com/embed/TNo7wxGpKow,"['-118.3605289', '34.0726803']","Walking from Farmers Market to The Grove in Los Angeles, California"
671,https://www.youtube.com/embed/uf_b2-zvWqc,"['-118.3926328', '33.8396783']","Walking tour of Redondo Beach Pier in South Bay, Los Angeles, California"
672,https://www.youtube.com/embed/Ii-qaSi0Th8,"['-117.9252409', '33.8091906']","Walking around Downtown Disney in Anaheim, California"
673,https://www.youtube.com/embed/45w3H4lwtvQ,"['-94.5810494', '39.0985482']","Walking around Downtown Kansas City, Missouri"
674,https://www.youtube.com/embed/-aAZMuNrKTk,"['-90.1916501', '38.6266074']","Walking tour of Downtown St Louis, Missouri"
675,https://www.youtube.com/embed/FBpll9xvjn8,"['-104.994906', '39.747799']","Walking tour of 16th Street Mall in Downtown Denver, Colorado"
676,https://www.youtube.com/embed/mgaTH2I2Xoo,"['-117.9189742', '33.8120918']","Walking tour of Disneyland Park in Anaheim, California"
677,https://www.youtube.com/embed/QEZVAQgItV0,"['-118.0050016', '33.6568083']","Sunset Walk at Huntington Beach, California"
678,https://www.youtube.com/embed/O05J_EE7cMs,"['-115.1224271', '36.1613923']",Walking tour of Fremont Street at Night in Downtown Las Vegas
679,https://www.youtube.com/embed/bbVJOrj_8As,"['-118.0021361', '33.657075']","Walking tour of Huntington Beach Pier, California"
680,https://www.youtube.com/embed/bMZSyRngr4o,"['-118.4961748', '34.0103237']","Walking tour of Santa Monica Pier in Los Angeles, California"
681,https://www.youtube.com/embed/7ANGypJB8Aw,"['-117.9288133', '33.6074608']","Walking tour of Newport Beach Pier in Orange County, California"
682,https://www.youtube.com/embed/PjyV4HSBQWk,"['-117.8998633', '33.6028665']","Walking around Balboa Village in Newport Beach, California"
683,https://www.youtube.com/embed/nILp_6pzTZE,"['-117.9358205', '33.6164894']","Walking along Newport Beach in Orange County, California"
684,https://www.youtube.com/embed/uppuxvbW-w8,"['-115.1728484', '36.1147065']",Walking tour of the entire Las Vegas Strip 2018
685,https://www.youtube.com/embed/fcUd_tucz2k,"['-118.2395052', '34.0523392']","Walking tour of Little Tokyo in Downtown Los Angeles, California"
686,https://www.youtube.com/embed/Xq7BA3LV-4g,"['-117.767973', '34.0858496']","Walking tour of LA County Fair 2018 at night in Pomona, California "
687,https://www.youtube.com/embed/KQF8OLe3v6M,"['-115.1658308', '36.1144942']",Las Vegas Strip at Night - 2 Hour Virtual Walking Tour 2018 
688,https://www.youtube.com/embed/GB-zhKg4gtU,"['-71.0638991', '42.3554789']",Boston Walking Tour - The Freedom Trail
689,https://www.youtube.com/embed/qby9toBxpt4,"['-71.0707192', '42.3587858']","Boston Walking Tour - Beacon Hill, Public Garden, Newbury Street"
690,https://www.youtube.com/embed/PUy0undDc38,"['-117.144553', '32.7341479']","Walking tour of Balboa Park in San Diego, California"
691,https://www.youtube.com/embed/hKkNMSqIGQg,"['-118.4451811', '34.068921']","Campus Tour of UCLA (University of California, Los Angeles) "
692,https://www.youtube.com/embed/ThJVNvl-dYM,"['-118.329934', '34.1015907']",Hollywood Boulevard Walk of Fame at Night
693,https://www.youtube.com/embed/QvV8_QEf7pA,"['-118.3536989', '34.1361499']","Walking tour of Universal City Walk Hollywood at Night in Universal Studios Los Angeles, CA"
694,https://www.youtube.com/embed/4P6HE7HSRqA,"['-118.3992376', '34.0680886']","Christmas Time at Rodeo Drive, Beverly Hills | Night Walking Tour"
695,https://www.youtube.com/embed/k-drxYtq64o,"['-118.2564806', '34.1444096']",Christmas Time at Americana the Brand in Glendale | Night Walking Tour
696,https://www.youtube.com/embed/w3zuFa00KJk,"['-118.357974', '34.0719929']",Amazing Christmas Lights at The Grove in Los Angeles | Night Walking Tour
697,https://www.youtube.com/embed/4WmxKk2BjNc,"['-117.3757196', '33.9825025']","Mission Inn Festival of Lights in Downtown Riverside, CA"
698,https://www.youtube.com/embed/F6MPkE1stAY,"['-118.1934429', '33.7648347']",Christmas Night Market at The Pike Outlets | Downtown Long Beach 
699,https://www.youtube.com/embed/FuT2c4UPFCo,"['-118.123015', '33.7568169']","Magical Christmas Lights Display in Naples Island, Long Beach CA"
700,https://www.youtube.com/embed/9a1EhA2sxUs,"['-117.7441118', '33.6508815']",Irvine Spectrum Center | Shopping Mall Destination | Night Walking Tour
701,https://www.youtube.com/embed/JIEFxGnGyXk,"['-118.1228476', '34.0625106']",Chinese Lunar New Year Festival Lion Dance 2019 at Monterey Park
702,https://www.youtube.com/embed/NRSiF27UmrE,"['-117.9027196', '33.6657383']",UVSA Tết Festival Vietnamese Lunar New Year in OC Fair
703,https://www.youtube.com/embed/_REVqFa1M5A,"['-118.2383309', '34.0623339']",Golden Dragon Parade in Chinatown Los Angeles - Chinese New Year Festival 2019 
704,https://www.youtube.com/embed/JUDieyQlZoQ,"['-118.1058333', '34.0961111']",San Gabriel Lunar New Year Festival Walk Tour
705,https://www.youtube.com/embed/XtS7B6lXDXU,"['-118.3003935', '34.1184341']",Walking Tour of Griffith Observatory in Los Angeles USA
706,https://www.youtube.com/embed/mR_ttZ2ZP68,"['-118.325934', '34.127035']",Hollywood Sign from Lake Hollywood Park in Los Angeles USA
707,https://www.youtube.com/embed/s2_8rjH6HGY,"['-117.3937377', '33.7315936']","SUPER BLOOM 2019 Poppy Fields in Walker Canyon, Lake Elsinore California"
708,https://www.youtube.com/embed/iukZUbxLyFw,"['-117.7111016', '33.4614717']",SUPER BLOOM 2019 Dana Point Headlands Trail & Harbor Point Park California
709,https://www.youtube.com/embed/WTqpTuyyDO4,"['-118.3969062', '34.7249116']",SUPER BLOOM IS ALMOST GONE at Antelope Valley California Poppy Reserve 2019
710,https://www.youtube.com/embed/PG7olfbHqSY,"['-118.3666701', '33.7571409']","Hiking the Portuguese Bend Reserve at Rancho Palos Verdes, California USA"
711,https://www.youtube.com/embed/pag1gfSgKxA,"['-118.293802', '33.709731']","Walking from Korean Friendship Bell to Point Fermin Park in San Pedro, California"
712,https://www.youtube.com/embed/0s6qgorSnFA,"['-118.1038535', '33.7427036']","Walking from Main St to Seal Beach Pier in Downtown Seal Beach, Orange County California 2019"
713,https://www.youtube.com/embed/DjJPhP64zi0,"['-118.4012809', '33.862031']","Walking around Hermosa Beach Pier in South Bay Los Angeles, California"
714,https://www.youtube.com/embed/Cy5iSFud5eg,"['-119.7204378', '34.4349873']","Walking from State St to Stearns Wharf in Downtown Santa Barbara, California"
715,https://www.youtube.com/embed/xTbhRdv1uNg,"['-118.6767462', '34.0373566']","Walking from Surfrider Beach to Malibu Pier in Malibu, California USA"
716,https://www.youtube.com/embed/ZyzmGhaHHow,"['-114.7404659', '36.0156804']","Walking Tour of Hoover Dam & Bypass Bridge in Nevada - Arizona, USA 2019"
717,https://www.youtube.com/embed/pJ5zVN0QtcY,"['-115.1696526', '36.121174']","Walking around Grand Canal Shoppes at The Venetian Hotel in Las Vegas, Nevada"
718,https://www.youtube.com/embed/6kjJmf35otQ,"['-118.4976285', '34.0091764']",Santa Monica Beach
719,https://www.youtube.com/embed/XOrARTGmtVY,"['15.6018395', '48.411983']",Krems Panoramic View (Austria)
720,https://www.youtube.com/embed/9jYZP9-CpaI,"['15.5960485', '48.4096122']",Krems Old Town (Austria)
721,https://www.youtube.com/embed/q7b7HP3SqQo,"['15.522665', '48.3936983']",Dürnstein Castle (Austria)
722,https://www.youtube.com/embed/l2DlCeJ0OuA,"['15.5430988', '48.3881195']",Wine Village (Austria)
723,https://www.youtube.com/embed/tPEFGZACTEY,"['15.7492992', '48.4302793']",Grafenegg Castle (Austria)
724,https://www.youtube.com/embed/omN6HOavEWg,"['15.8257036', '48.4360921']","Fels am Wagram (Austria)
"
725,https://www.youtube.com/embed/gI4iHDzZsCs,"['15.5486325', '48.3763536']",Wachau Valley (Austria)
726,https://www.youtube.com/embed/UUFTZUj1vFs,"['15.4143779', '48.3660154']",Spitz an der Donau (Austria)
727,https://www.youtube.com/embed/nguNIhxm5Uc,"['15.5873746', '48.4044905']",Walk Along Danube River (Austria)
728,https://www.youtube.com/embed/G68P9Gew0Lk,"['15.5960082', '48.4090714']","Krems an der Donau (Austria)
"
729,https://www.youtube.com/embed/wePWPlbpnKY,"['15.3929925', '48.5947959']",Abandoned Castle (Austria)
730,https://www.youtube.com/embed/sLqLfUfsNa4,"['15.3163765', '48.5854806']",Castle Ruins at Lake (Austria)
731,https://www.youtube.com/embed/S5WIxosHuWo,"['15.6069053', '48.5101581']",Forest Walk in Europe (Austria)
732,https://www.youtube.com/embed/rrOfq0zkEic,"['15.5663625', '48.4460262']",Senftenberg Castle (Austria)
733,https://www.youtube.com/embed/WX6MTNn05kQ,"['15.5852608', '48.4307068']","Rehberg Castle (Austria)
"
734,https://www.youtube.com/embed/EwumcWTOBBc,"['15.469576', '48.3956539']",Weissenkirchen (Austria)
735,https://www.youtube.com/embed/so4EAzUSIac,"['15.439541', '48.3715495']",Medieval Church (Austria)
736,https://www.youtube.com/embed/DUqk9XmZpnw,"['14.1490583', '47.5561524']","Castle in the Mountains (Austria)
"
737,https://www.youtube.com/embed/2dVRhkKsL3s,"['14.6256603', '47.6888212']","Alpine Castle Ruins (Austrian)
"
738,https://www.youtube.com/embed/BEdvAK0QcPA,"['15.6877108', '48.3820938']",Walking Along Danube River (Austria)
739,https://www.youtube.com/embed/2pQTSrP6Mc8,"['15.5589817', '48.4161721']","Forest Walk in Austria
"
740,https://www.youtube.com/embed/qE8EijabSo8,"['13.9010128', '47.6388074']","Grundlsee (Austria)
"
741,https://www.youtube.com/embed/hgVhu4RtjjU,"['15.6067339', '48.5102007']","Kronsegg Castle Ruin (Austria)
"
742,https://www.youtube.com/embed/wQpGvYNdcuY,"['16.3130707', '48.1863343']","Schönbrunn Palace Gardens, Vienna (Austria)"
743,https://www.youtube.com/embed/f_2gUMnVi3I,"['14.9795319', '47.3359807']","Castle Ruin on Emperor's Hill (Austria)
"
744,https://www.youtube.com/embed/pRl7vr5jzwc,"['111.2796043', '30.6965023']",Walk Along Yangtze River (China)
745,https://www.youtube.com/embed/rzZid1P4LGk,"['111.2814607', '30.6975678']","Night Market in Yichang (China)
"
746,https://www.youtube.com/embed/goIkw1GCgLE,"['15.6131161', '48.3722366']",Göttweig Abbey (Austria)
747,https://www.youtube.com/embed/KN3JYsRzTKM,"['111.2765198', '30.7023009']",Chinese Park Life (China)
748,https://www.youtube.com/embed/GTfTHXINW_0,"['16.1481611', '47.6826365']",Mountain Goats and Fantastiv View
749,https://www.youtube.com/embed/dzW_7sxI8XI,"['16.1712716', '48.0137532']",Beautiful River Walking
750,https://www.youtube.com/embed/GcFMi0R2Qh0,"['15.5827905', '48.4021921']",Exploring Beautiful Medieval City in Europe
751,https://www.youtube.com/embed/nhEJbaWZUXE,"['111.2870513', '30.7024035']",Food Court in China
